tau,tau_s,tau_ar,tau_a,tau_m,tauAP,tauAP_s,tauAP_ar,tauAP_a,tauAP_m,tauH,tauH_s,tauH_ar,tauH_a,tauH_m
-0.004329004329004329,-0.46320346320346323,-0.2333333333333336,0.01587301587301586,0.020833333333333266,-0.014664345270271837,-0.5386396287546209,-0.2894399379696258,-0.0385342919526744,0.10465384006561998,0.03304833066095155,-0.3345920443250657,-0.12117032558409253,0.1585452067723811,0.062041899419416166
0.22807017543859648,-0.005847953216374269,0.10175438596491199,0.45098039215686264,0.5840000000000004,0.2229609170785642,-0.07494719332954627,0.04363387928338904,0.25807371742615004,-0.029413344753011064,0.17339668575236125,-0.13688264925646862,-0.021616521905023566,0.381300877394681,0.7421985561143161
0.10476190476190476,-0.17142857142857143,-0.04238095238095234,0.1599999999999995,0.12994350282485878,0.01917343148767289,-0.26448493628834147,-0.11048595270828206,0.016167219654744082,-0.10583719264740994,0.03006842505604008,-0.22881263817520173,-0.0814311619874603,0.16898425566749678,0.37851552234474534
0.047619047619047616,-0.341991341991342,-0.07662337662337665,0.0031746031746031794,-0.10638297872340438,-0.07693228847585319,-0.3314900728213414,-0.0967998016181893,-0.11924178584142868,-0.12445996874712754,0.0923377020333334,-0.22002267189971472,0.023084338995899508,0.16115671611564528,0.01183920164367412
0.0380952380952381,-0.20952380952380953,-0.11000000000000004,0.17083333333333306,0.21374045801526736,0.04804163715541411,-0.15276249722070143,-0.10327553260293186,0.14841864404814378,0.07291846510968063,-0.09691815969666769,-0.18477232052181292,-0.05829659121402056,0.09215687435409255,0.15218340188965385
0.0718954248366013,-0.3464052287581699,-0.1267973856209151,-0.24705882352941147,-0.5368421052631579,-0.0429774473892121,-0.40865665476392105,-0.2078019147807211,-0.3382121856545003,-0.6037915336005982,0.030129395395510288,-0.3865860848285951,-0.12646784884082737,-0.36938958028166613,-0.7085373705937441
0.047619047619047616,-0.31601731601731603,-0.14372294372294364,0.1578947368421054,0.26114649681528673,0.03223717941763063,-0.34955389713240137,-0.1610635859054698,0.05635205464995516,0.1218807906208916,0.08272464700440592,-0.27717097634137705,-0.10027680380209816,0.21940533106401988,0.3437969446957014
0.2597701149425287,0.49885057471264366,0.5774712643678163,0.6180371352785139,-0.6417910447761193,0.26525004301810684,0.25346277286049307,0.36623545814915137,0.3790473371667847,-0.3125,0.2708585793537073,0.6529062989392356,0.7092887701879989,0.8016469715245054,-0.6372227264366694
0.15333333333333332,-0.06666666666666667,0.1093333333333334,0.07575757575757572,0.10798122065727699,0.19952940241757683,-0.10224543462487637,0.06234311897620363,0.16399506379313683,0.046843746138735154,0.35172270565748537,-0.046722483467761936,0.14299554605807732,0.15090084714008,0.1565614831469353
-0.11428571428571428,-0.21904761904761905,-0.05999999999999996,0.11499999999999996,0.31428571428571433,-0.026387599758342737,-0.140929119899708,-0.011227795005562001,0.24993534136243886,0.4126823110389756,-0.11810347194025458,-0.27661431054886143,-0.07062730086716802,0.03390517280974967,0.21496003706237304
0.32,-0.36,-0.1966666666666667,0.19047619047619033,-0.2020202020202022,0.3586705470337178,-0.42524568361995796,-0.24749825196233383,0.3444274510384228,0.21487859846487828,0.4745082975568725,-0.26022090833696887,-0.10336467773632488,0.37514563841810245,-0.23428418210731333
0.21904761904761905,-0.3047619047619048,-0.07142857142857133,0.25714285714285706,0.2959183673469389,0.30838306215628175,-0.1436449519692551,0.06965055555254861,0.3433720576014063,0.32806575227893237,0.18623778628920232,-0.3229177568507913,-0.08711913759071528,0.2803666454505818,0.42447828199227133
0.15217391304347827,-0.34782608695652173,-0.11268115942028988,0.2845849802371536,0.6603773584905661,0.14489833954593065,-0.3655893521780426,-0.12908961603660515,0.33138441810212377,0.6209002405778724,0.2327161492464886,-0.3381494396342433,-0.1042828792966841,0.32348513981399074,0.6699042951477997
-0.07586206896551724,1.0,1.0,1.0,nan,0.059407428960591445,1.0,1.0,1.0,nan,-0.13608242109827268,1.0,1.0,1.0,nan
0.3464052287581699,0.006535947712418301,0.13333333333333341,0.5837104072398194,0.20588235294117652,0.21203056843195237,-0.16705741394322715,0.007254203409047709,0.20918344810442585,-0.3818770226537217,0.4074819454330182,0.12162133536483555,0.23089762792423027,0.6858886351863355,0.359654950741984
0.14666666666666667,-0.21333333333333335,0.009000000000000069,0.11250000000000006,-0.21387283236994228,0.1827489166376467,-0.2559476362137375,-0.034062321205190205,0.04788617899100719,-0.4801922878741036,0.17680044612092244,-0.09485327507650179,0.11396532458909676,0.26279017683615613,-0.03224614722529628
-0.08421052631578947,-0.37894736842105264,-0.1784210526315791,-0.23219814241486073,-0.3333333333333336,-0.0918627513380648,-0.42198526492969973,-0.20266779548054997,-0.1988587752723022,-0.3216965140012063,-0.14079073957423408,-0.4073270493475781,-0.21644269695435547,-0.302020945930242,-0.32553093932138527
-0.06493506493506493,-0.3593073593073593,-0.17878787878787894,0.057142857142857134,0.10734463276836163,-0.04460532873845562,-0.3659608136388313,-0.1693010797129547,0.009629873134206515,0.16727238321290902,-0.22468551966164127,-0.35295946220915975,-0.15629658830312554,-0.02331080192147276,0.05984153534426079
-0.08571428571428572,-0.21904761904761905,-0.06476190476190477,-0.04761904761904756,-0.09090909090909097,0.08413094841666276,-0.22782455639598528,-0.06478897094968523,0.2575253830372489,0.17314487632508832,-0.2874383579367954,-0.4381087222810079,-0.23040742033229641,-0.3133477497474723,-0.40030178917870224
-0.06719367588932806,-0.40711462450592883,-0.22173913043478277,-0.22424242424242444,-0.3469387755102044,-0.19844785769004736,-0.3034258526131583,-0.1508396248300903,-0.353636125067439,-0.5279876217347775,0.19950188724245632,-0.39144114586572887,-0.1966931282374432,-0.03229684949252264,-0.24205185925047137
0.11764705882352941,-0.36764705882352944,-0.13455882352941176,0.03409090909090906,-0.05213270142180093,0.1574309371184373,-0.4000728438228439,-0.18333343305999555,0.07650643146915072,-0.09265415281561652,0.08322752990510258,-0.38072878239005076,-0.13945996253270734,0.0021364595313220574,-0.05286378502480827
0.008547008547008548,-0.28205128205128205,-0.0752136752136752,-0.03571428571428578,-0.10055865921787713,0.005416223504381156,-0.18450672557553535,-0.012664095483516864,-0.08629577907913293,-0.24090868165670137,-0.04518234632425645,-0.4106682617238823,-0.1837269901439823,-0.12490442601117435,-0.17148965964675675
0.10822510822510822,-0.16017316017316016,-0.06969696969696959,0.1966873706004138,0.2658227848101267,0.12359227950780352,-0.01817880875819851,0.00886784918850371,0.17824335359276494,0.05644382041272823,0.037309031308695166,-0.34658414932877074,-0.19097355940068975,0.07139899310121132,0.17291351010736378
0.1619047619047619,-0.4,-0.1600000000000003,0.32500000000000007,0.46067415730337136,0.2192820462131609,-0.39649643356299613,-0.20024580483800664,0.2928993236385728,0.3458571584897588,0.1138020346592043,-0.41830302335264635,-0.17373517263420585,0.3064616093468712,0.49294077476427905
-0.003076923076923077,-0.3723076923076923,-0.22984615384615376,0.047111111111111235,0.09185803757828814,-0.0027251376015138425,-0.34211394411663515,-0.18629181264548356,0.024517355943108114,0.030825633932037032,-0.14705302298649386,-0.3450153508559548,-0.23596213275730785,-0.14700197866061646,-0.15441325398445038
0.31225296442687744,-0.391304347826087,-0.17747035573122547,0.4051948051948056,0.433628318584071,0.3844279953870441,-0.4025067108517699,-0.17835546206693786,0.44675715878830835,0.4431975809657623,0.28221836259104105,-0.47820219633314476,-0.23688425397184648,0.3825338212944592,0.4555267065870363
-0.2045977011494253,-0.2413793103448276,-0.1445977011494254,-0.19109195402298856,-0.21167883211678762,-0.10759085908513004,-0.2246033929772104,-0.15771556428317043,-0.07712336265667462,-0.08222323599674948,-0.30442012687198516,-0.13983556980818435,-0.05051910109612593,-0.2787371150920823,-0.25671324070215046
0.10476190476190476,-0.08571428571428572,0.07333333333333339,0.13124999999999998,0.1873684210526316,0.1184091299996872,-0.1502417603036796,0.05517374768119733,0.07207513128717168,0.05003613043745024,0.08633333533071166,-0.07195695617852656,0.07793604395427249,0.1320754296433936,0.20104383691223612
0.011857707509881422,0.003952569169960474,0.057312252964427,0.16083916083916114,-0.1388888888888889,0.002924031670865335,0.0893351363587781,0.09907781852494064,0.05216185660218552,-0.39087536401473333,-0.2018845863996681,-0.19870929900827236,-0.066158819830147,-0.16754208154090064,-0.5151395082612746
0.10144927536231885,-0.18840579710144928,-0.07681159420289857,0.08043478260869565,-0.01329787234042537,0.18704225471959993,-0.21410317735207798,-0.11428601906714965,0.16972048397456724,0.09288442177703124,-0.02166906146228521,-0.31555429909528804,-0.15899183370140016,-0.08113115584595894,-0.16696518713355313
-0.3675889328063241,-0.6126482213438735,-0.3280632411067191,-0.37967914438502604,-0.0634920634920635,-0.3792959514919832,-0.6491160343081231,-0.3271921616024304,-0.3743652812261006,0.0216877312182413,-0.49377618935267537,-0.6353214248127276,-0.33161234585895416,-0.5136595147558863,-0.171377156490932
0.17142857142857143,-0.17142857142857143,0.008571428571428567,0.23636363636363608,0.7959183673469388,0.0706916505407217,-0.09056810965092686,0.019121385612581365,0.1429322945689181,0.7142857142857142,0.15712071678048872,-0.3118761618120857,-0.10148087503460133,0.26342290105859456,0.8888149397197356
0.012987012987012988,-0.2813852813852814,-0.11645021645021633,-0.12044817927170867,-0.21657250470809802,0.09940428058517387,-0.36030875319906636,-0.15725035928983275,0.04506752597394619,0.026985577789792197,-0.08846878851181435,-0.21814854472420409,-0.0712871434434649,-0.19926369665416488,-0.2508679292596144
-0.1383399209486166,-0.5019762845849802,-0.26916996047430847,-0.1660079051383398,-0.15744680851063841,-0.025209257702924877,-0.3551692424440795,-0.2588153858857306,-0.20991514917680895,-0.07420027377612298,-0.17055187533605573,-0.47983049383658233,-0.2200380575881059,-0.18053110630643,-0.3211229058222051
-0.08,-0.2866666666666667,-0.17166666666666652,-0.055555555555555435,-0.04347826086956521,0.07681128455669146,-0.3828855764971814,-0.21162257430974102,0.15705868176186202,0.17097947728127955,-0.07083580481336105,-0.26509128656648356,-0.18833617872185815,-0.08036279242670982,-0.14099461705399044
-0.16307692307692306,-0.2676923076923077,-0.1246153846153847,-0.08470588235294119,-0.03165735567970205,-0.13832332241725165,-0.2162804982188204,-0.08685217785176173,-0.05644969919769083,-0.014946017537547769,-0.31887404012490755,-0.21951032640931956,-0.1164812945991831,-0.22885788782640648,-0.20400445225644306
-0.08300395256916997,-0.48616600790513836,-0.25375494071146265,-0.2148760330578516,-0.34530938123752536,-0.05973290164818443,-0.5421210384199395,-0.2931842236007724,-0.13530322118940555,-0.20708429821241858,-0.12094977425873069,-0.5384755089028977,-0.30594916948956247,-0.34909425809112443,-0.5383173798623547
0.07246376811594203,0.021739130434782608,0.10362318840579708,0.35117056856187256,0.28571428571428575,0.03584150674592355,0.0212834410262819,0.06825590045158092,0.13023487523469265,-0.1467275403237918,-0.10493644076655415,-0.11290174041753337,0.023214966559251052,0.1257927590435646,0.6068989860174531
0.09473684210526316,-0.2736842105263158,-0.0736842105263157,0.16247139588100662,0.2457627118644068,0.08618023160552085,-0.3320314921260002,-0.15165101810632992,0.08571896418132934,-0.025857431304189812,-0.015816406200837373,-0.40767223387272356,-0.16822270343109863,0.15462504763117807,0.6170425015165768
0.04032258064516129,-0.34274193548387094,-0.17903225806451623,0.02853598014888342,0.005430566330488754,0.005116966338347434,-0.3005760933541603,-0.13669346064265075,-0.03749666510875517,-0.09654440374489015,-0.16386012819347132,-0.33817842746477683,-0.2050902800525745,-0.20783467367777736,-0.25573681669063614
0.19480519480519481,-0.3939393939393939,-0.14155844155844183,-0.026455026455026457,-0.2258064516129031,0.1868981048437037,-0.5182061762667679,-0.2403432246717851,0.03430729066163648,0.30444697833523376,0.006070813665717762,-0.38081918494722067,-0.08885876047588044,-0.39548384669613923,-0.7609402741808188
-0.0380952380952381,-0.49523809523809526,-0.2538095238095243,-0.010526315789473667,0.07096774193548386,-0.041835636843376586,-0.45811541270906486,-0.25275946646447794,-0.08234424002342695,0.14161368206378172,0.17948703712355082,-0.3433721732684822,-0.08991627056267859,0.13901317427119103,-0.005417746208192251
0.047619047619047616,-0.13227513227513227,0.039682539682539694,-0.21367521367521433,-0.35211267605633817,-0.03187437714227119,-0.17118869209061244,-0.01486733544788305,-0.22436311728136435,-0.3070670391785612,0.28536639807094555,-0.023130468236592306,0.14419087822546922,-0.037978145878222555,-0.32193226401261454
-0.08225108225108226,-0.4458874458874459,-0.22857142857142893,-0.2592592592592596,-0.30496453900709225,-0.020279887197180498,-0.41434238890010594,-0.1863616571030322,-0.2093965289433181,-0.3079728096676737,0.04051462094867817,-0.4173826403571686,-0.18120788811398564,-0.17390163348796586,-0.404055652211672
0.1396011396011396,-0.1623931623931624,0.06239316239316172,0.22051282051282087,-0.23913043478260862,0.10213612837099785,-0.3126158603382728,-0.07814322290241434,-0.014498337815520434,-0.2625581912164092,0.2574757007067403,0.07404001424747236,0.2675178437066539,0.47170688566544255,-0.20230852954833872
0.008547008547008548,-0.1623931623931624,0.0025641025641026213,-0.08391608391608392,-0.3200000000000002,0.1636791571030829,-0.26402616859252376,-0.07477802409766882,0.011919289353637048,-0.37287711264560364,-0.17400254437208929,-0.3400766505570879,-0.12842147387186384,-0.3674742312007203,-0.5018375290266817
-0.1452991452991453,-0.6467236467236467,-0.34700854700854716,-0.4102564102564101,-0.24102564102564106,-0.09580717588139129,-0.6279433494962781,-0.3194944518524342,-0.4226729729271808,-0.2751648227965322,-0.2270422792210373,-0.6436120014868397,-0.34687888758796165,-0.4782759965334941,-0.24262194859376915
0.14624505928853754,0.08300395256916997,0.2490118577075098,0.09090909090909086,-0.5897435897435898,0.0039734728167038925,-0.12727241876552334,0.0919033635665706,-0.11620934062786968,-0.6233703524867213,0.32648951096183526,0.29568176015883374,0.42650203140145937,0.4121684564166155,-0.5519974000271518
-0.11688311688311688,-0.31601731601731603,-0.10909090909090947,0.01587301587301586,0.276595744680851,-0.1529298052186152,-0.46350220577332374,-0.20204998553627465,-0.11544114621397995,0.18026294599065934,-0.09536863543152796,-0.15144571952365862,0.03561265397802351,0.11791080434096123,0.3763152580847439
-0.09090909090909091,-0.5177865612648221,-0.27984189723320174,-0.352941176470589,-0.3440000000000001,-0.1660714578600872,-0.4738296525377849,-0.22260557322520744,-0.38360484215075236,-0.3730817128077402,0.0441204628892261,-0.5055916373093892,-0.25779013496468345,-0.202229844339452,-0.2518843041122004
-0.13450292397660818,-0.04093567251461988,0.17543859649122803,-0.212121212121212,-0.6956521739130436,-0.025162990604167,-0.00831074335976298,0.16307299794432156,-0.12294273498183274,-0.3069306930693071,-0.15076648322905556,-0.22628950617371163,0.003938956725194648,-0.16151217735474135,-0.6083049591400405
-0.17391304347826086,-0.7463768115942029,-0.45108695652173914,-0.24808184143222511,0.03174603174603178,-0.09047944165681926,-0.6997643040778906,-0.4173461566290806,-0.24527929778767163,0.020237721601938097,-0.32112264878505387,-0.7590403517399484,-0.4708488395170799,-0.3491463070369058,0.023331063385478846
-0.2727272727272727,-0.5064935064935064,-0.25411255411255435,-0.17086834733893563,0.08800000000000005,-0.2894753607491333,-0.4906431112092317,-0.269164935931024,-0.27991210641842396,0.06628883521791638,-0.2982962310452097,-0.3939863123074922,-0.15435673928407975,-0.1598624101827484,0.04071554972455538
-0.08307692307692308,-0.3723076923076923,-0.13384615384615442,-0.17333333333333353,0.2210526315789475,-0.22829687998246367,-0.42817778367068743,-0.18252974946293243,-0.1944343474839453,0.24224268363260543,-0.12932282433033349,-0.44321288294644634,-0.1598019584425561,-0.31851332199405874,0.18339555999985058
-0.28654970760233917,-0.7076023391812866,-0.4228070175438599,-0.30994152046783613,0.02500000000000002,-0.15319800932546027,-0.6882050683521267,-0.36207457348388716,-0.3629818675211368,-0.01731448424119561,-0.249164916929549,-0.6899513696995883,-0.40308032681414613,-0.263481241500091,0.06751713138015654
-0.4805194805194805,-0.3593073593073593,-0.1207792207792207,-0.5014005602240896,-0.08064516129032265,-0.5199556749866348,-0.3350515963961333,-0.08355235940734596,-0.5250830966069673,-0.10881727208257823,-0.46395519994613954,-0.4711803728564406,-0.20261196388181527,-0.5329462976610863,-0.14891657152987087
-0.16996047430830039,-0.1067193675889328,0.13636363636363621,-0.24848484848484872,-0.34782608695652173,-0.22061000223468616,-0.16411430885466902,0.04854121955576723,-0.3333229884522656,-0.35428571428571437,-0.12143337286951299,0.06726679014941797,0.28466146280802657,-0.12302325661576793,-0.39366137270587787
-0.16,-0.30666666666666664,-0.09366666666666672,-0.19696969696969688,-0.1775700934579442,-0.09171887013790347,-0.189856108794138,-0.09681430606010324,-0.20574900742595104,-0.05750560807147948,-0.2993325399458758,-0.4076791751936889,-0.13042279547123156,-0.4265503432787826,-0.4342225461426588
-0.09473684210526316,-0.021052631578947368,0.196315789473684,-0.41520467836257335,-1.0,0.14295386416129466,-0.11513440346339152,0.13306299068194105,-0.003441376759257876,-1.0,-0.26698058458094776,-0.16749515339677035,0.06294781991316063,-0.5836685539905844,-1.0
0.1111111111111111,-0.3202614379084967,-0.12941176470588228,-0.2500000000000002,-0.3761467889908257,0.20021950367971136,-0.24818096167577164,-0.09282627839288742,-0.20298702809782038,-0.4107564997664755,0.3760832704817958,-0.23122579302674437,-0.040935260466468046,0.047022963015799786,-0.3255199860452214
-0.08923076923076922,-0.3723076923076923,-0.11723076923076974,-0.03500000000000005,0.21818181818181837,-0.042848595741017174,-0.4316919454724523,-0.1562360061698368,0.03023173345530449,0.2646277477955619,-0.1535600286178682,-0.2867984213006606,-0.035039289548122424,-0.17286480984321245,0.04044649874156122
0.05263157894736842,-0.4152046783625731,-0.23976608187134518,0.17592592592592635,0.4838709677419356,-0.07576931964186862,-0.41326943753414314,-0.27364920573253915,0.041776039366198094,0.3118485613912842,0.10793368003841283,-0.32172576413451304,-0.14343972142676448,0.2218389757493162,0.45534899329372214
-0.20952380952380953,-0.42857142857142855,-0.17857142857142874,-0.09583333333333326,0.267716535433071,-0.149202724520062,-0.31363562177416565,-0.14006128865329648,-0.20204109789235125,0.10465107526477034,-0.25313740901860643,-0.4891799321312048,-0.23947734131584708,-0.12238496016793358,0.4517140367508775
-0.36764705882352944,-0.19117647058823528,0.049264705882352926,-0.4791666666666664,0.0909090909090909,-0.29210945304695307,-0.34120011932511946,-0.05486519556832061,-0.4954173416171663,0.021276595744680826,-0.4673083676079455,-0.10823940754145793,0.11777464521745801,-0.4364566025029788,0.2925166051660516
-0.18947368421052632,-0.2,0.008421052631579076,-0.04453441295546562,0.09090909090909094,-0.29348281667818915,-0.1187969056634528,-0.051173211734764405,-0.1676506432599882,0.186536303894855,-0.07816045056167471,-0.036473739553595085,0.17175586407903798,0.14172194258674956,0.0019104615030498334
-0.1619047619047619,0.01904761904761905,0.219047619047619,-0.2142857142857142,-0.6097560975609758,-0.13090483561845798,-0.06589543153784638,0.10532140765151586,-0.2505322905838425,-0.6860592755214051,-0.07835797299847326,0.2075286848423736,0.3754849186475165,-0.07015573097491082,-0.5634476887497767
-0.08771929824561403,-0.5555555555555556,-0.3017543859649126,-0.24836601307189546,-0.07317073170731712,-0.05518167380912485,-0.586429728586591,-0.29899017898405156,-0.2777766533048409,-0.08794439679485695,0.02686878908478824,-0.5185981127696567,-0.2434338874460926,-0.13089632463440812,-0.03167528080306978
-0.2571428571428571,-0.580952380952381,-0.3142857142857146,-0.41000000000000025,0.0,-0.15497606194974614,-0.6362754935123349,-0.34766706038629414,-0.3831715058384894,-0.051935302916978315,-0.24592358365120948,-0.6656157753342241,-0.38282174188395807,-0.33916046253519444,0.339410955544968
0.05138339920948617,-0.06719367588932806,0.03478260869565216,-0.06060606060606053,-0.28571428571428564,-0.01710365150064003,-0.08475377235579866,0.0014853968446882685,-0.2585687970545927,-0.6759643916913946,0.19508961781553402,0.012116272024020814,0.1144561984237674,0.10748493930039164,-0.19293393364109218
0.003952569169960474,-0.47035573122529645,-0.21897233201581093,-0.00757575757575756,0.38983050847457623,-0.05950887308894617,-0.39825515393697086,-0.21037805741964175,-0.09341127371523972,0.4922636434624172,-0.03572487108327028,-0.3850940013234282,-0.1437534566061649,-0.04536082276438077,0.20399204609821164
-0.36796536796536794,-0.5930735930735931,-0.3787878787878791,-0.36111111111111155,0.043137254901960756,-0.3582603110356315,-0.37257253369592935,-0.3108736716683971,-0.3985474520649713,-0.013010828998019551,-0.3883746414298419,-0.5981895133205831,-0.41262289722837214,-0.3028526214801594,0.3049481612778026
0.10344827586206896,-0.541871921182266,-0.3229064039408867,0.19337979094076616,0.3451327433628317,0.07632648452673249,-0.5270176215739187,-0.32998482262358114,0.11769053991608708,0.2774453123196418,0.2001540346976286,-0.6301399819307406,-0.3590596376671971,0.3587168609119411,0.5755727414876013
-0.12698412698412698,-0.4126984126984127,-0.16402116402116448,-0.1368760064412241,-0.10169491525423736,-0.13000530308776775,-0.36624695343502334,-0.19598944002154614,-0.1771020179041401,-0.14119643886504843,-0.015537684947969118,-0.276142412354083,-0.031567521866637714,-0.03175425531864967,-0.06257273996610364
-0.009523809523809525,-0.17142857142857143,0.04142857142857154,0.10769230769230775,0.3823529411764705,-0.028100794973859984,-0.24386157358293503,-0.0106600447948164,0.09366006220575647,0.5245111929725135,-0.08964115436519342,-0.15768868350890275,0.06400066056660253,0.05154843570429882,0.4487791376479532
-0.2898550724637681,-0.5362318840579711,-0.3586956521739136,-0.2065217391304348,-0.0652463382157122,-0.14603761667779316,-0.5332590081905318,-0.31735671112379943,-0.1627414068872412,-0.07406180779284295,-0.3503169162799702,-0.5518447706646683,-0.3871273695516148,-0.276995789227386,-0.12925988223873705
-0.002849002849002849,-0.3504273504273504,-0.18262108262108312,0.01730769230769232,0.0911528150134048,-0.016828553729032265,-0.40475865288804536,-0.21840075528040356,-0.010058455888052186,0.05509301027239929,-0.007317700813402061,-0.2994200749602651,-0.14429705240142882,0.02941584591418013,0.1370068564827822
-0.027692307692307693,-0.40307692307692305,-0.25630769230769224,0.0647619047619048,0.22262334536702771,-0.12584159047007362,-0.3841476294244619,-0.22110986194292018,-0.062153273038787725,0.12034350921668922,0.2095590306608611,-0.46105858361278246,-0.3137517427937529,0.308577457022852,0.4491126936888238
-0.03333333333333333,-0.13333333333333333,-0.029666666666666792,-0.17013888888888928,-0.31034482758620746,-0.07127473578417504,0.11953786474415055,0.17055538530694936,-0.19427158996826335,-0.3810807888277196,-0.11953828651999704,-0.46613927872644184,-0.2492772472250742,-0.317298881050674,-0.5119357908801965
-0.22105263157894736,-0.3473684210526316,-0.16684210526315799,-0.1438596491228075,0.07216494845360823,-0.11601215804816924,-0.41864821082272546,-0.1777727993111114,-0.13327119859907136,0.23479048859469345,-0.22909373612530046,-0.2913726360053874,-0.1215324981304335,-0.17024055817764702,-0.013898139124699551
-0.13793103448275862,-0.5615763546798029,-0.36699507389162617,-0.24999999999999975,-0.31642512077294654,-0.17596489875423302,-0.5490138117632899,-0.366396864468143,-0.16989532136384092,-0.17768267176392671,-0.16587886603657848,-0.5339298648326346,-0.35032890489314644,-0.3126905213344599,-0.4056821905305693
-0.13230769230769232,-0.48307692307692307,-0.2409230769230771,-0.13043478260869548,0.033613445378151315,-0.12611857276897026,-0.49363650815614485,-0.2457635583308864,-0.1933347384102466,-0.031962676565750595,-0.17530123252100713,-0.5518789526694421,-0.3071823307584115,-0.12497427206225888,0.1774095059719002
0.13333333333333333,-0.32,-0.15566666666666676,0.04487179487179497,0.02777777777777785,0.041629836402013,-0.2784115823976493,-0.15930403999728954,-0.0583446747971861,-0.04367811270040794,0.2866405711235648,-0.3027137952071145,-0.10203475861946255,0.07075214534053163,-0.05585788724614057
-0.02857142857142857,-0.29523809523809524,-0.14285714285714277,-0.14666666666666664,-0.2068126520681264,0.09731193514088252,-0.40558628677823694,-0.21066884485053966,-0.035094918894405754,-0.12334802029375719,-0.0014864136115572547,-0.3154176199066434,-0.16873812064090968,-0.17042096498834092,-0.25437972903954253
0.2086021505376344,-0.2989247311827957,-0.08645161290322605,0.19682539682539626,0.06185567010309285,0.08664529327207406,-0.32785113839034974,-0.13507226535966968,0.052541429403910184,0.07746892843481751,0.18973499000150526,-0.18978045316053185,0.006737481648423735,0.3634088413609327,0.174926113051775
-0.03557312252964427,-0.3359683794466403,-0.1363636363636363,-0.040404040404040324,-0.04242424242424235,-0.0850113801668825,-0.39393730194813664,-0.1678179814993771,-0.07298786804574785,-0.018287989982929367,0.0261739349612384,-0.19422485941267711,-0.011708680753682884,0.09253016870421112,0.17677874603028448
-0.2015810276679842,-0.35968379446640314,-0.15770750988142287,-0.42545454545454553,-0.5516014234875448,-0.07820888223013188,-0.30241482022371324,-0.10292910324617663,-0.23170689252182375,-0.33715948188123407,-0.23578159406654692,-0.43266347026234186,-0.21961528099809335,-0.4416940910502698,-0.5556479646194813
