tau,tau_sc,tau_ac,tau_dw,tauAP,tauAP_sc,tauAP_ac,tauAP_dw,tauH,tauH_sc,tauH_ac,tauH_dw
0.13110241923801247,0.32264957264957267,0.1798153882369984,0.2563767168083715,0.09292968971547155,0.2517512816483944,0.09905632752962984,0.21200700873951975,0.35580902628379185,0.47793810408590853,0.4048135516962053,0.5047745625969317
0.6554621848739496,0.7474524292475611,0.6560522916062977,0.7580993520518358,0.5328264422450208,0.5970916827395337,0.45964326949347806,0.48588780978212603,0.4131254989919815,0.8012053732491793,0.7569843777056758,0.5011203508875132
0.17374752550631947,0.43238921882137965,0.29516268209735547,0.22881146528292562,0.12642199911339239,0.4322480445165959,0.2833403011788846,0.2086599123923078,0.12900244354058674,0.40111579101817724,0.33775624527443393,0.12283616584200874
0.0758207872301832,0.5271857427897696,0.39560045574097585,0.15030774214447684,0.07375245144576055,0.48127295728451475,0.3098051391222961,0.1253165732010522,0.11769593133143218,0.654812448717741,0.5742348527807808,0.27055312888484706
0.10411425188693207,0.3369746189137191,0.14784956804055055,0.1129064039408867,0.06411479767008947,0.28446458954990994,0.10602900396442692,0.04717093080076569,0.14245367978672174,0.4697281078973908,0.3551580514449989,0.16911785644322505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.038964250388582734,0.5419801822806274,0.3948442136498516,0.08287773359840954,0.022333085334755955,0.46636014575431467,0.29029252931355964,0.06805389733588064,0.053030234462324244,0.426308961004425,0.3547591767595922,0.1117665145834568
0.006311872965251478,0.5357119128297123,0.3818444372466946,0.10605686032138442,0.023211588338826153,0.45378293298648414,0.22553198786670736,0.11912985770521477,0.015682838999017484,0.6287701017173305,0.555502894273837,0.21298117566281016
0.46345610992075637,0.5065299459238853,0.3878462656871748,0.6050768855259944,0.37443060105209897,0.4079679747185442,0.28133867060997636,0.4620813557596253,0.5435391249013185,0.6545886969565397,0.583652548650287,0.7451135881697931
0.2877355136864557,0.5332622348619505,0.39910978788956036,0.4004536911011732,0.2696828759690602,0.4392276813389225,0.2839374409371984,0.3469539950658293,0.340338012500235,0.5641592042747239,0.4822857083260113,0.3498568597195451
0.08568443051201671,0.9489289446185998,0.9296221917450366,0.6551724137931034,0.10006316898498233,0.9136033276820101,0.8748690981242947,0.45848373356256633,0.11740735970719725,0.9685256958179755,0.9567011076828585,0.8414395542608375
-0.021021021021021023,0.46884384384384387,0.27275713213213215,-0.06666666666666667,0.01137948322769269,0.5245908559549841,0.33030300097420406,-0.05551526435080755,-0.038145404832100514,0.441861269102721,0.27217121644620174,-0.16447672280879022
0.39527078565980167,0.32890922959572844,0.14387156750572083,0.47586537309857474,0.3885098864701266,0.2707843166798502,0.05375567489431938,0.41940921127849295,0.32163974477046164,0.339643635227257,0.22172510974482626,0.26136058812324864
0.2206047032474804,0.5235162374020157,0.3918253079507279,0.3344571813890762,0.21598029939790378,0.42023444405423466,0.29705867081667947,0.28267845428476357,0.13304479608515163,0.6204775592339525,0.5058375104161683,0.3125372154607177
0.27025269416573766,0.4966903567447046,0.3386701330824972,0.35642965204236005,0.23536249158455633,0.41220238814169197,0.23423919630930765,0.3129360004005889,0.4149207090646091,0.5694083911847094,0.48189771329286335,0.3896161217197304
0.10273015873015873,0.7262539682539683,0.6292063492063492,0.02344482650828387,0.11835830518202611,0.6962199427359786,0.5468983855893182,0.04950492034038132,0.028181370628029345,0.7711839786613501,0.717926657986902,-0.08076955675794026
0.21032682543088035,0.9810215976542945,0.9738002172280626,0.3474576271186441,0.20002604042477157,0.9719246861818003,0.9577797063870299,0.1720268288232473,0.3129453410228441,0.9884303169313038,0.9841678407533496,0.6845386177436688
0.06826506826506827,0.2780552780552781,0.014818514818514818,0.015873015873015872,-0.005974980281838018,0.21655410345525497,-0.05872152659472843,-0.04064568701939297,0.035454323796944284,0.1922396888583478,-0.08470375215836055,-0.21339704382001148
0.255090368336765,0.1873713109128346,0.035664750629146647,0.3175579744439186,0.22007887989754674,0.1346184785138591,-0.01253452235962338,0.29647838049426495,0.1801306260197891,0.18769586569481223,0.09799396778903101,0.20261683437019365
0.270935960591133,0.5732758620689655,0.4870689655172414,0.3188405797101449,0.3848863480340982,0.5240457284972652,0.44627363122377167,0.4241192802573544,0.27288656424656405,0.661461677581581,0.6062205757644848,0.43773189082511427
0.29514903565166567,0.5726183518410286,0.4300116890707189,0.47600718501411354,0.21916841933074926,0.5132086342372245,0.3721987915433486,0.316846377833145,0.1439311743703284,0.5425072781227654,0.436470447250297,0.2651018812855764
0.13395941278065632,0.3893971286701209,0.24057423224309155,0.24497201818817776,0.109336963371422,0.3767426228037628,0.193528872287061,0.21286212046375097,0.23497748189677975,0.4963114306219296,0.43214564077312456,0.3855179663385191
0.12384267316394013,0.7696658545074835,0.6844631047685347,0.39008894536213473,0.14637326649051888,0.6781487216541037,0.5406665527416414,0.3609249664646426,0.126142924285653,0.8416423705308088,0.8072308424886177,0.4746369272511374
0.28230022404779687,0.36067027632561616,0.21689460418222553,0.46016983420946217,0.242842956067194,0.24366198640813844,0.10514257786602711,0.3773226577042473,0.3525708811614905,0.5207421564244141,0.445681515411996,0.6069066997673818
0.3536483086385239,0.7353927872518871,0.6399158978659957,0.35281837160751556,0.25270855749659155,0.6358622153562085,0.5201879073061518,0.1706139758978142,0.27396158523083797,0.8181207409289384,0.755672903281974,0.4923878399019301
0.07615918218327856,0.6684556407447974,0.5799835706462213,0.0816593886462882,0.06063640357770559,0.6418867253664367,0.5380985851638076,0.039589716056979474,0.2592869121122085,0.5634853855841369,0.5065696410167613,0.27020113031347276
0.12682926829268293,1.0,1.0,nan,0.03778673936381532,1.0,1.0,nan,0.09110437513303302,1.0,1.0,nan
-0.20017559262510976,0.5836259877085163,0.3991851404741001,0.02071563088512241,-0.1349503602820662,0.4912736151814867,0.27661784885004514,0.017715265757344376,-0.298351394630152,0.5650675742934412,0.36233475515156877,-0.2014681781351659
0.24913733609385783,0.5965416762518212,0.4685223525803236,0.19531438207660815,0.22172862268369392,0.5681862146109863,0.4205758702841501,0.2319741242696141,0.32466426132017434,0.7071682650108637,0.6318890282847022,0.35811742359005083
0.09456196271612093,0.5657297401719309,0.39968336472520044,0.277085124677558,0.08218423589856977,0.46445723140325645,0.19637081268007958,0.18046262159718549,0.09483202742026643,0.6899440827853089,0.5852764978224414,0.400836946811524
0.15965787598004277,0.8571364932287955,0.8036749747564742,0.25175151798225126,0.12589289990849392,0.8251039646865063,0.7664900747197967,0.14431177881605114,0.2654902280525107,0.9052635008478372,0.870474981528343,0.41117705225239626
0.10804597701149425,0.32988505747126434,0.3164152298850575,0.17682020802377418,0.06140395490756942,0.3232813564222362,0.278550415673837,0.1707397992308254,0.08820468366087197,0.48051076708674534,0.47676542606544225,0.1927606214669799
0.007017543859649123,0.7708771929824562,0.6874780701754386,0.0034482758620689655,0.024337711851100667,0.7206192225266177,0.6032755351591415,-0.019535744582103096,0.061753561233490684,0.8380508413942517,0.7832951260777912,0.19463432658266494
0.1544278606965174,0.9553855721393035,0.9386769278606966,0.3601003764115433,0.1204848753383535,0.9401852404878512,0.9220403448719957,0.12911525492113374,0.17728909428443232,0.9725890673810966,0.9620303873565912,0.6308103689953294
-0.022475277195085405,0.7058235940465488,0.5879657376885427,-0.07453786523553965,0.03991004983553905,0.6515019158969344,0.53089537267652,-0.0015918054336117866,-0.12049311999747316,0.6885669374902139,0.5992626602084233,-0.25254016262734313
-0.13227513227513227,0.2962962962962963,0.07002314814814815,-0.1864406779661017,-0.09737343162718205,0.2693593848361747,-0.03402649565317389,-0.20887698022430323,-0.17606811716646734,0.4264482701573518,0.2695385871794388,-0.1756658546851805
0.14101679319070623,0.28650026838432635,0.03442987500958516,0.20082444663500312,0.16576363822277695,0.21286302271864938,-0.07202713036207653,0.21707567353800977,0.260020984797917,0.37013707697639003,0.21696712269882437,0.332108526622805
0.22105263157894736,0.05263157894736842,-0.1544407894736842,0.3,0.35517706453016845,0.08520078853736385,-0.09647120815345427,0.3942033531815596,0.2963090695177079,0.12131897302374389,-0.011737163399098097,0.4257191088251751
0.15627657041798457,0.9068547427133286,0.8737363109206544,0.575042905386702,0.1600579608433279,0.8436807660112066,0.7937751025419781,0.5717096902527219,-0.11320072286705274,0.9108868946189181,0.8901974156256535,0.3715112209939523
0.09999707525372174,0.3409157380597233,0.1950339636161563,0.2256996225483643,0.08935809041178533,0.24859155839061103,0.08953129109558387,0.22277247489983737,0.07139608379831706,0.43706189375841575,0.35173900873874847,0.24769180252866158
0.25283998701720223,0.3105322947095099,0.17049050632911392,0.3578154425612053,0.2586160450888015,0.36934646325399384,0.21779549695279915,0.3253768051629486,0.16003745878140782,0.269331869248574,0.16383188286529726,0.22259624843893722
0.1581267217630854,0.5328512396694215,0.4153990185950413,0.1456023651145602,0.1586716619171676,0.4404380281300515,0.26963836276859504,0.11486908807744738,0.19468314356793492,0.6081503606733546,0.545938703923261,0.2198670714595599
0.38461538461538464,-0.07142857142857142,-0.11641483516483517,0.2452830188679245,0.3009234355388201,-0.09419891006429473,-0.2416352010702973,0.10173010552493023,0.516328050319156,0.048440314802617464,0.018805921853160427,0.49575544367142016
0.21568850902184236,0.6870275403608737,0.5769364316239316,0.36423910755630395,0.1763219884688968,0.5694604768332372,0.399718848905923,0.268832541859764,0.3731334760354486,0.786017791158993,0.7243008728728689,0.5312832738942513
0.05674882476690128,0.9042217489546269,0.8688215041685063,-0.024022801302931565,0.04998112225081595,0.8861428487400614,0.8302320692311851,-0.024584466987062667,0.03527628733752762,0.9351510558252455,0.912637537450698,0.11002370751574249
0.3515619363682274,0.7469518793737826,0.6523631952961547,0.4775224775224775,0.2952687831360487,0.6546784276406655,0.48676959563948446,0.26204743524678203,0.3405458239280997,0.8247117890220469,0.7660886197396427,0.5510326323139704
0.2583783783783784,0.8814414414414414,0.8374211711711712,0.6116279069767442,0.22768189128895364,0.7820675254693699,0.6985142867811704,0.2718357546698895,0.2696859245003611,0.9264181437170819,0.8986163749577367,0.8055959129267516
-0.3333333333333333,1.0,1.0,nan,0.0,1.0,1.0,nan,-0.3636363636363636,1.0,1.0,nan
0.11904761904761904,0.4973370927318296,0.32085095551378445,0.05337078651685393,0.1230463422480453,0.4694541778061575,0.2601899046553391,0.13026113822088575,0.2130675214422235,0.5835606538624792,0.4476910647665723,0.08822494495792123
0.21333333333333335,0.22583333333333333,0.06729166666666667,0.13592233009708737,0.08130105433283843,0.19023975488593065,-0.01692743189093196,0.014325679711290033,0.22277518417007836,0.28845267398625946,0.16181365988883434,0.21412066189284856
0.25737860996509043,0.44480588173066754,0.35799481646038295,0.38085487586383415,0.2530428108927887,0.3481119047588722,0.2572456201966595,0.35223229782983545,0.42300059489831665,0.5959767193510768,0.553345256001917,0.5590885406253734
0.34882533197139937,0.4134959141981614,0.24732268258426968,0.45226781857451415,0.22255278701137626,0.2852083279785062,0.061701103152200544,0.20802191990570243,0.24417547440992374,0.5622995609540409,0.4526262094239316,0.4628949033523033
0.23706437064370645,0.4768826021593549,0.3183036934536012,0.3291178766588603,0.17885651792848314,0.44874362867898393,0.2792150207311043,0.27297080337459484,0.3475230067056777,0.5417672172460103,0.4592370495339564,0.39381507356146667
0.10174291938997822,0.46522331154684093,0.28986928104575166,0.15380727762803234,0.09098541631955082,0.3635505722565812,0.13455615129217718,0.08010557210178573,0.1291193976276493,0.5940265775274397,0.495939348604124,0.2667515333427701
0.22085557360563163,0.4125731672726335,0.21751147469121476,0.21110937743797784,0.1805912380915931,0.3334097618659457,0.10844293473846461,0.16261159145126552,0.2971727621828995,0.5250028527122655,0.3901770429117525,0.31115416054310946
0.3333333333333333,1.0,1.0,nan,0.26666666666666666,1.0,1.0,nan,0.559228650137741,1.0,1.0,nan
-0.032467532467532464,0.3814935064935065,0.16727881493506494,0.03194103194103194,0.02603788764005889,0.32435856644333966,0.07694611831602403,0.09049857699100863,-0.10388681533239895,0.2992978797798577,0.18359392430681204,-0.10926914652183947
0.019759450171821305,0.5283505154639175,0.361156974871134,0.17496229260935142,0.023816686638625056,0.41462034838379996,0.2053906378375441,0.1660046159974981,-0.0018941942851288746,0.6540748151433028,0.5646414410904316,0.3427725534499985
0.3501144164759725,0.5777650648360031,0.4854595728451564,0.5951103160405483,0.2738997804355524,0.4386410744529392,0.3363503782672613,0.45021133948442976,0.5163726859573531,0.7147986835483816,0.6590801135981155,0.7605441098858483
0.17157045313469896,0.5130198634388579,0.34287709497206703,0.3327626792210571,0.16368970827283894,0.37996666244540966,0.18797899975737173,0.29633516740565824,0.15719534828719775,0.594473492033587,0.4664174129925007,0.17604803263262017
0.4276923076923077,1.0,1.0,nan,0.3542496816535033,1.0,1.0,nan,0.36552948897231574,1.0,1.0,nan
-0.06666666666666667,1.0,1.0,nan,-0.25035273368606714,1.0,1.0,nan,-0.17340318234506016,1.0,1.0,nan
0.1891891891891892,0.23470839260312945,0.07863620199146515,0.3079019073569482,0.2625843650314564,0.14584778875772683,0.007522183384580806,0.35988317704149453,0.01768771535055676,0.2339168255708075,0.12198652882498545,0.14536258902658641
0.2048780487804878,0.411280487804878,0.21714939024390245,0.45491803278688525,0.29240606740870795,0.21496434685241797,-0.015001926510193274,0.44654563816655435,0.20447992034594178,0.5798148521481896,0.4298409977226161,0.5175325470795082
0.1460764587525151,0.3142857142857143,0.13264587525150906,0.21691331923890064,0.1432373510708342,0.23434794520694874,0.05965730194222518,0.18756439556125973,0.1857575829253839,0.4627528995607906,0.354775765564333,0.36473493295643344
-0.15644820295983086,0.7050739957716702,0.5994318181818182,-0.22580645161290322,-0.20778749941360491,0.6150194671445444,0.4401042593292116,-0.35128968385693077,-0.233268521372456,0.7274334518874592,0.6594084301387975,-0.34405608971863466
0.11193339500462535,1.0,1.0,nan,0.07852523206467793,1.0,1.0,nan,0.061645832937241477,1.0,1.0,nan
-0.31666666666666665,0.020833333333333332,-0.3046875,-0.28125,-0.26646168646168655,0.13703608891108895,-0.22079972978410495,-0.257713457319809,-0.4580401295433437,-0.0220888214349279,-0.4105296316444623,-0.4482777761589193
-0.008865248226950355,0.15093085106382978,0.04378601507092199,0.09106382978723404,0.06752563770173875,0.18478946612775565,0.05659454365890791,0.2633501911683596,-0.013427248524285855,0.19092061021528994,0.11643465974534288,0.03705490957997719
0.5757575757575758,0.6287878787878788,0.6335227272727273,0.6875,0.5766889675980584,0.6196084218811487,0.6244707628230354,0.5672694158969689,0.5095658459720724,0.7059415195655181,0.709799622132439,0.7087425629174652
-0.17391304347826086,0.6367753623188406,0.5151721014492754,-0.5223880597014925,-0.17872563527766067,0.5872298634934716,0.36768455392337623,-0.19545665330228418,0.05343240279364945,0.6135190191239526,0.5345961077328423,-0.35486397284570614
0.19753086419753085,0.4169753086419753,0.2747444058641975,0.23003194888178913,0.11560259162669022,0.3517208116107105,0.1909442338716592,0.12716135415339888,0.28202187000997003,0.5571022865373647,0.49246371842887304,0.43241912940664007
0.21775898520084566,0.8012684989429175,0.7283298097251586,0.5714285714285714,0.16993486955493836,0.7030986124250191,0.5318065028574943,0.06370026807762709,0.29455155928985466,0.8707433592353866,0.8243224116369371,0.7661038819177542
0.29411764705882354,0.7371323529411765,0.7405790441176471,0.0,0.20133200133200146,0.6473249406843157,0.6520061915081445,-0.20273850300175641,0.2530936683738778,0.8080390453210072,0.810619395331183,0.1592201111873624
0.06060606060606061,0.29924242424242425,0.09635416666666667,-0.1111111111111111,-0.04771087498360228,0.20136511216056674,0.02286778089334909,-0.2101861121150383,0.07339645393143951,0.4284429489205069,0.23453107975219584,0.04755039896774842
0.138544474393531,0.8342318059299192,0.773947102425876,-0.0039447731755424065,0.17897232128173532,0.8006142956228833,0.6991370942939332,0.10179719033377181,0.011047023224849694,0.6947949013734488,0.658671605607219,-0.4422555935087905
0.2,1.0,1.0,nan,-0.055000000000000014,1.0,1.0,nan,0.33568109328523127,1.0,1.0,nan
0.06620209059233449,0.6896051103368177,0.587979094076655,0.2554112554112554,0.07867759911072635,0.6125294958321986,0.49239480163744537,0.18461595417750884,0.22935304967027245,0.7823996309374752,0.7137362129923251,0.49833855561508833
0.13690476190476192,0.4861111111111111,0.37207806299603174,0.08126036484245439,0.1078529471787108,0.4498561131983293,0.2835226880465172,0.08219070603355769,0.28933678521826584,0.6041235793738683,0.5298628959647005,0.29385583224225187
0.1530701754385965,0.5105263157894737,0.35961485745614036,0.4882539682539683,0.16144354844019457,0.41515417680025934,0.1951104810259843,0.5049331535392345,0.11063775365946811,0.6493387398043319,0.571829090701155,0.519448604888407
0.15846994535519127,1.0,1.0,nan,0.154555254195474,1.0,1.0,nan,0.22565521248415846,1.0,1.0,nan
0.0,0.09027777777777778,-0.09635416666666667,0.4545454545454545,0.23571428571428568,-0.11994047619047601,-0.3153576078869046,0.6506966978430998,-0.1578236779351944,0.27103643568522945,0.11546724864988084,0.37872516184644117
-0.3523809523809524,0.7023809523809523,0.5959821428571429,-0.5714285714285714,-0.32673913388199166,0.641362432210646,0.4450947923604171,-0.4434909659453133,-0.22418697348804373,0.7412970552186963,0.6670254877917141,-0.26652208157118096
0.009350163627863487,1.0,1.0,nan,-0.04143687426582739,1.0,1.0,nan,0.060616166391247894,1.0,1.0,nan
0.09546165884194054,0.604264475743349,0.438893779342723,0.2578125,0.07150040086108354,0.5133858357938694,0.32483252783200683,0.2382718408528927,0.33516061689142695,0.7217091761451474,0.6216577423375262,0.48625146320892915
0.02857142857142857,0.09523809523809523,-0.009523809523809525,0.16,-0.08716164787593364,0.053787507135721495,-0.029699371189326567,0.030765008849205574,0.11195340811600644,0.20239722768565363,0.09600101632420774,0.326018119818299
0.1550877192982456,0.14692982456140352,-0.025652412280701753,0.1535528596187175,0.055153067814734204,0.14082281491634224,-0.05224379180372417,0.12919273431187833,0.3790823931904064,0.2633900341519691,0.10260066686313812,0.37245472960421855
0.17647058823529413,0.35294117647058826,0.22303921568627452,0.4166666666666667,0.1796737576149338,0.36834478958181305,0.21310857329185626,0.40942351573131114,0.32489666596785166,0.45485231383556307,0.3852718159901351,0.5320629304328754
0.4206896551724138,0.5160919540229885,0.49105603448275864,0.6661101836393989,0.411996818042434,0.42357462383520433,0.4094299895617962,0.6554450497717657,0.3706008162302124,0.6597508967555766,0.6414830007674187,0.7701270329479788
0.31597402597402596,0.5156818181818181,0.3572828733766234,0.5048463029631681,0.2661185083125409,0.38476691628417814,0.20040934281534653,0.41353923584951524,0.3083894390044805,0.60815834726468,0.5068143112045651,0.5105451446701114
0.32,0.024166666666666666,-0.09635416666666667,0.23226433430515067,0.2884954273751552,0.1371926658181845,0.008159673152510186,0.19693194493760793,0.3256180822489682,-0.03858943546950706,-0.15473380293056702,0.18408529432225276
